"","date","tempF"
"1",2021-05-02 11:15:00,56.1650886535645
"2",2021-05-02 11:30:00,56.7056312561035
"3",2021-05-02 11:45:00,57.2461776733398
"4",2021-05-02 12:00:00,57.7095031738281
"5",2021-05-02 12:15:00,57.8639450073242
"6",2021-05-02 12:30:00,58.1728248596191
"7",2021-05-02 12:45:00,58.1728248596191
"8",2021-05-02 13:00:00,58.3272666931152
"9",2021-05-02 13:15:00,58.5589294433594
"10",2021-05-02 13:30:00,58.8678131103516
"11",2021-05-02 13:45:00,58.7133712768555
"12",2021-05-02 14:00:00,58.6361503601074
"13",2021-05-02 14:15:00,58.8678131103516
"14",2021-05-02 14:30:00,59.0994758605957
"15",2021-05-02 14:45:00,59.1766967773438
"16",2021-05-02 15:00:00,58.9450340270996
"17",2021-05-02 15:15:00,58.8678131103516
"18",2021-05-02 15:30:00,58.9450340270996
"19",2021-05-02 15:45:00,59.0994758605957
"20",2021-05-02 16:00:00,59.3311386108398
"21",2021-05-02 16:15:00,59.4855766296387
"22",2021-05-02 16:30:00,59.4083557128906
"23",2021-05-02 16:45:00,59.2539176940918
"24",2021-05-02 17:00:00,59.2539176940918
"25",2021-05-02 17:15:00,59.4083557128906
"26",2021-05-02 17:30:00,59.3311386108398
"27",2021-05-02 17:45:00,59.1766967773438
"28",2021-05-02 18:00:00,59.0994758605957
"29",2021-05-02 18:15:00,59.0994758605957
"30",2021-05-02 18:30:00,59.0222549438477
"31",2021-05-02 18:45:00,58.9450340270996
"32",2021-05-02 19:00:00,58.9450340270996
"33",2021-05-02 19:15:00,58.8678131103516
"34",2021-05-02 19:30:00,58.7133712768555
"35",2021-05-02 19:45:00,58.7133712768555
"36",2021-05-02 20:00:00,58.6361503601074
"37",2021-05-02 20:15:00,58.4817085266113
"38",2021-05-02 20:30:00,58.4044876098633
"39",2021-05-02 20:45:00,58.3272666931152
"40",2021-05-02 21:00:00,58.3272666931152
"41",2021-05-02 21:15:00,58.2500457763672
"42",2021-05-02 21:30:00,58.1728248596191
"43",2021-05-02 21:45:00,58.0956039428711
"44",2021-05-02 22:00:00,57.9411659240723
"45",2021-05-02 22:15:00,57.7867240905762
"46",2021-05-02 22:30:00,57.7867240905762
"47",2021-05-02 22:45:00,57.6322822570801
"48",2021-05-02 23:00:00,57.6322822570801
"49",2021-05-02 23:15:00,57.555061340332
"50",2021-05-02 23:30:00,57.477840423584
"51",2021-05-02 23:45:00,57.4006195068359
"52",2021-05-03 00:00:00,57.4006195068359
"53",2021-05-03 00:15:00,57.2461776733398
"54",2021-05-03 00:30:00,57.0917358398438
"55",2021-05-03 00:45:00,57.0917358398438
"56",2021-05-03 01:00:00,57.0917358398438
"57",2021-05-03 01:15:00,56.9372940063477
"58",2021-05-03 01:30:00,57.0145149230957
"59",2021-05-03 01:45:00,56.9372940063477
