"","date","tempF"
"1",2021-07-20 08:45:00,65.5087966918945
"2",2021-07-20 09:00:00,65.5860137939453
"3",2021-07-20 09:15:00,65.7404556274414
"4",2021-07-20 09:30:00,65.7404556274414
"5",2021-07-20 09:45:00,65.8948974609375
"6",2021-07-20 10:00:00,65.8948974609375
"7",2021-07-20 10:15:00,66.1265563964844
"8",2021-07-20 10:30:00,66.1265563964844
"9",2021-07-20 10:45:00,66.2809982299805
"10",2021-07-20 11:00:00,66.3582229614258
"11",2021-07-20 11:15:00,66.5126647949219
"12",2021-07-20 11:30:00,66.5898818969727
"13",2021-07-20 11:45:00,66.667106628418
"14",2021-07-20 12:00:00,66.8987655639648
"15",2021-07-20 12:15:00,67.207649230957
"16",2021-07-20 12:30:00,67.3620910644531
"17",2021-07-20 12:45:00,67.59375
"18",2021-07-20 13:00:00,67.7481918334961
"19",2021-07-20 13:15:00,67.8254165649414
"20",2021-07-20 13:30:00,67.9798583984375
"21",2021-07-20 13:45:00,68.2115173339844
"22",2021-07-20 14:00:00,68.4431762695312
"23",2021-07-20 14:15:00,68.5204010009766
"24",2021-07-20 14:30:00,68.6748428344727
"25",2021-07-20 14:45:00,68.7520599365234
"26",2021-07-20 15:00:00,68.9837265014648
"27",2021-07-20 15:15:00,68.9837265014648
"28",2021-07-20 15:30:00,69.2153854370117
"29",2021-07-20 15:45:00,69.2153854370117
"30",2021-07-20 16:00:00,69.3698272705078
"31",2021-07-20 16:15:00,69.5242691040039
"32",2021-07-20 16:30:00,69.5242691040039
"33",2021-07-20 16:45:00,69.5242691040039
"34",2021-07-20 17:00:00,69.6014938354492
"35",2021-07-20 17:15:00,69.6014938354492
"36",2021-07-20 17:30:00,69.6014938354492
"37",2021-07-20 17:45:00,69.6014938354492
"38",2021-07-20 18:00:00,69.6014938354492
"39",2021-07-20 18:15:00,69.5242691040039
"40",2021-07-20 18:30:00,69.5242691040039
"41",2021-07-20 18:45:00,69.4470520019531
"42",2021-07-20 19:00:00,69.4470520019531
"43",2021-07-20 19:15:00,69.4470520019531
"44",2021-07-20 19:30:00,69.4470520019531
"45",2021-07-20 19:45:00,69.292610168457
"46",2021-07-20 20:00:00,69.2153854370117
"47",2021-07-20 20:15:00,69.292610168457
"48",2021-07-20 20:30:00,69.1381683349609
"49",2021-07-20 20:45:00,69.1381683349609
"50",2021-07-20 21:00:00,68.9837265014648
"51",2021-07-20 21:15:00,68.9837265014648
"52",2021-07-20 21:30:00,68.9065017700195
"53",2021-07-20 21:45:00,68.8292846679688
"54",2021-07-20 22:00:00,68.6748428344727
"55",2021-07-20 22:15:00,68.7520599365234
"56",2021-07-20 22:30:00,68.7520599365234
"57",2021-07-20 22:45:00,68.6748428344727
"58",2021-07-20 23:00:00,68.5976181030273
"59",2021-07-20 23:15:00,68.4431762695312
"60",2021-07-20 23:30:00,68.4431762695312
"61",2021-07-20 23:45:00,68.3659591674805
"62",2021-07-21 00:00:00,68.2115173339844
"63",2021-07-21 00:15:00,68.2115173339844
"64",2021-07-21 00:30:00,68.1343002319336
"65",2021-07-21 00:45:00,68.0570755004883
"66",2021-07-21 01:00:00,67.9798583984375
"67",2021-07-21 01:15:00,67.9798583984375
"68",2021-07-21 01:30:00,67.9798583984375
"69",2021-07-21 01:45:00,69.1381683349609
"70",2021-07-21 02:00:00,68.9837265014648
"71",2021-07-21 02:15:00,68.2115173339844
