"","date","tempF"
"1",2021-05-23 11:00:00,62.11108203125
"2",2021-05-23 11:15:00,62.41996484375
"3",2021-05-23 11:30:00,62.8832890625
"4",2021-05-23 11:45:00,63.269392578125
"5",2021-05-23 12:00:00,64.196041015625
"6",2021-05-23 12:15:00,64.350482421875
"7",2021-05-23 12:30:00,64.58214453125
"8",2021-05-23 12:45:00,64.813806640625
"9",2021-05-23 13:00:00,64.89102734375
"10",2021-05-23 13:15:00,65.431572265625
"11",2021-05-23 13:30:00,65.740455078125
"12",2021-05-23 13:45:00,66.203779296875
"13",2021-05-23 14:00:00,66.12655859375
"14",2021-05-23 14:15:00,66.12655859375
"15",2021-05-23 14:30:00,65.9721171875
"16",2021-05-23 14:45:00,65.81767578125
"17",2021-05-23 15:00:00,65.663234375
"18",2021-05-23 15:15:00,65.431572265625
"19",2021-05-23 15:30:00,65.3543515625
"20",2021-05-23 15:45:00,65.3543515625
"21",2021-05-23 16:00:00,65.431572265625
"22",2021-05-23 16:15:00,65.50879296875
"23",2021-05-23 16:30:00,65.586013671875
"24",2021-05-23 16:45:00,65.663234375
"25",2021-05-23 17:00:00,65.663234375
"26",2021-05-23 17:15:00,65.740455078125
"27",2021-05-23 17:30:00,65.740455078125
"28",2021-05-23 17:45:00,65.663234375
"29",2021-05-23 18:00:00,65.50879296875
"30",2021-05-23 18:15:00,65.50879296875
"31",2021-05-23 18:30:00,65.431572265625
"32",2021-05-23 18:45:00,65.3543515625
"33",2021-05-23 19:00:00,65.19991015625
"34",2021-05-23 19:15:00,65.122689453125
"35",2021-05-23 19:30:00,64.89102734375
"36",2021-05-23 19:45:00,64.7365859375
"37",2021-05-23 20:00:00,64.504923828125
"38",2021-05-23 20:15:00,64.27326171875
"39",2021-05-23 20:30:00,64.041599609375
"40",2021-05-23 20:45:00,63.8099375
"41",2021-05-23 21:00:00,63.578275390625
"42",2021-05-23 21:15:00,63.5010546875
"43",2021-05-23 21:30:00,63.34661328125
"44",2021-05-23 21:45:00,63.192171875
"45",2021-05-23 22:00:00,63.03773046875
"46",2021-05-23 22:15:00,62.806068359375
"47",2021-05-23 22:30:00,62.72884765625
"48",2021-05-23 22:45:00,62.651626953125
"49",2021-05-23 23:00:00,62.41996484375
"50",2021-05-23 23:15:00,62.188302734375
"51",2021-05-23 23:30:00,62.11108203125
"52",2021-05-23 23:45:00,61.879419921875
"53",2021-05-24 00:00:00,61.724978515625
"54",2021-05-24 00:15:00,61.570537109375
"55",2021-05-24 00:30:00,61.416095703125
"56",2021-05-24 00:45:00,61.261654296875
"57",2021-05-24 01:00:00,61.0299921875
"58",2021-05-24 01:15:00,60.952771484375
"59",2021-05-24 01:30:00,60.721109375
"60",2021-05-24 01:45:00,60.56666796875
"61",2021-05-24 02:00:00,60.489447265625
"62",2021-05-24 02:15:00,60.335005859375
"63",2021-05-24 02:30:00,60.180564453125
"64",2021-05-24 02:45:00,60.10334375
"65",2021-05-24 03:00:00,59.94890234375
"66",2021-05-24 03:15:00,59.7944609375
"67",2021-05-24 03:30:00,59.562798828125
"68",2021-05-24 03:45:00,59.408357421875
"69",2021-05-24 04:00:00,59.253916015625
"70",2021-05-24 04:15:00,58.945033203125
"71",2021-05-24 04:30:00,58.8678125
"72",2021-05-24 04:45:00,58.790591796875
"73",2021-05-24 05:00:00,58.636150390625
"74",2021-05-24 05:15:00,58.40448828125
"75",2021-05-24 05:30:00,58.327267578125
"76",2021-05-24 05:45:00,58.09560546875
"77",2021-05-24 06:00:00,57.863943359375
"78",2021-05-24 06:15:00,57.709501953125
"79",2021-05-24 06:30:00,57.63228125
"80",2021-05-24 06:45:00,57.555060546875
"81",2021-05-24 07:00:00,57.47783984375
"82",2021-05-24 07:15:00,57.47783984375
"83",2021-05-24 07:30:00,57.400619140625
"84",2021-05-24 07:45:00,57.400619140625
"85",2021-05-24 08:00:00,57.400619140625
"86",2021-05-24 08:15:00,57.47783984375
"87",2021-05-24 08:30:00,57.3233984375
"88",2021-05-24 08:45:00,57.400619140625
"89",2021-05-24 09:00:00,57.47783984375
"90",2021-05-24 09:15:00,57.3233984375
"91",2021-05-24 09:30:00,57.47783984375
"92",2021-05-24 09:45:00,57.47783984375
"93",2021-05-24 10:00:00,57.47783984375
"94",2021-05-24 10:15:00,57.63228125
"95",2021-05-24 10:30:00,57.63228125
"96",2021-05-24 10:45:00,57.863943359375
"97",2021-05-24 11:00:00,58.09560546875
"98",2021-05-24 11:15:00,58.40448828125
"99",2021-05-24 11:30:00,58.71337109375
"100",2021-05-24 11:45:00,59.02225390625
"101",2021-05-24 12:00:00,59.1766953125
"102",2021-05-24 12:15:00,59.485578125
"103",2021-05-24 12:30:00,59.253916015625
"104",2021-05-24 12:45:00,59.1766953125
"105",2021-05-24 13:00:00,59.253916015625
"106",2021-05-24 13:15:00,59.64001953125
"107",2021-05-24 13:30:00,60.026123046875
"108",2021-05-24 13:45:00,60.4122265625
"109",2021-05-24 14:00:00,60.643888671875
"110",2021-05-24 14:15:00,60.87555078125
"111",2021-05-24 14:30:00,60.798330078125
"112",2021-05-24 14:45:00,60.643888671875
"113",2021-05-24 15:00:00,60.56666796875
"114",2021-05-24 15:15:00,60.335005859375
"115",2021-05-24 15:30:00,60.489447265625
"116",2021-05-24 15:45:00,60.335005859375
"117",2021-05-24 16:00:00,60.4122265625
"118",2021-05-24 16:15:00,60.335005859375
"119",2021-05-24 16:30:00,60.335005859375
"120",2021-05-24 16:45:00,60.335005859375
"121",2021-05-24 17:00:00,60.10334375
"122",2021-05-24 17:15:00,60.026123046875
"123",2021-05-24 17:30:00,59.94890234375
"124",2021-05-24 17:45:00,59.871681640625
"125",2021-05-24 18:00:00,59.7944609375
"126",2021-05-24 18:15:00,59.64001953125
"127",2021-05-24 18:30:00,59.408357421875
"128",2021-05-24 18:45:00,59.33113671875
"129",2021-05-24 19:00:00,59.099474609375
"130",2021-05-24 19:15:00,58.945033203125
"131",2021-05-24 19:30:00,58.8678125
"132",2021-05-24 19:45:00,58.71337109375
"133",2021-05-24 20:00:00,58.40448828125
"134",2021-05-24 20:15:00,58.250046875
"135",2021-05-24 20:30:00,58.172826171875
"136",2021-05-24 20:45:00,58.09560546875
"137",2021-05-24 21:00:00,57.863943359375
"138",2021-05-24 21:15:00,57.63228125
"139",2021-05-24 21:30:00,57.555060546875
"140",2021-05-24 21:45:00,57.400619140625
"141",2021-05-24 22:00:00,57.16895703125
"142",2021-05-24 22:15:00,57.091736328125
"143",2021-05-24 22:30:00,56.937294921875
"144",2021-05-24 22:45:00,56.782853515625
"145",2021-05-24 23:00:00,56.7056328125
"146",2021-05-24 23:15:00,56.55119140625
"147",2021-05-24 23:30:00,56.39675
"148",2021-05-24 23:45:00,56.24230859375
"149",2021-05-25 00:00:00,56.165087890625
"150",2021-05-25 00:15:00,56.010646484375
"151",2021-05-25 00:30:00,55.93342578125
"152",2021-05-25 00:45:00,55.701763671875
"153",2021-05-25 01:00:00,55.701763671875
"154",2021-05-25 01:15:00,55.4701015625
"155",2021-05-25 01:30:00,55.4701015625
